CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal,Billetera
015103,012,11,07,0, , ,,,,,,,0.0,0.0,0.0,4,8,1,"88,37109375",6,015103-012-11-07,,0,,,,,0,0
015103,012,11,08,0, , ,,,,,,,0.0,0.0,0.0,4,8,1,"88,37109375",6,015103-012-11-08,,0,,,,,0,0
015103,012,11,09,0, , ,,,,,,,0.0,0.0,0.0,4,8,1,"88,37109375",6,015103-012-11-09,,0,,,,,0,0
015103,019,11,01,1,1,64,4,5,2,3, ,1,0.0,0.0,0.0,4,8,1,"88,37109375",2,015103-019-11-01,64.0,1,3.0,,2.0,1.0,0,0
015103,019,11,02,2,2,63,3,3,2,3, ,1,0.0,0.0,0.0,4,8,1,"88,37109375",2,015103-019-11-02,63.0,1,3.0,,2.0,1.0,0,0
015103,019,11,03,0, , ,,,,,,,0.0,0.0,0.0,4,8,1,"88,37109375",2,015103-019-11-03,,0,,,,,0,0
015103,020,11,01,1,1,61,4,5,2,3, ,1,0.0,0.0,0.0,4,8,1,"88,37109375",3,015103-020-11-01,61.0,1,3.0,,2.0,1.0,0,0
015103,020,11,02,2,2,50,3,0,2,3, ,1,0.0,0.0,0.0,4,8,1,"88,37109375",3,015103-020-11-02,50.0,1,3.0,,2.0,1.0,0,0
015103,020,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,4,8,1,"88,37109375",3,015103-020-11-03,11.0,0,,,,,0,0
015103,020,11,04,0, , ,,,,,,,0.0,0.0,0.0,4,8,1,"88,37109375",3,015103-020-11-04,,0,,,,,0,0
015103,020,11,05,0, , ,,,,,,,0.0,0.0,0.0,4,8,1,"88,37109375",3,015103-020-11-05,,0,,,,,0,0
015103,020,11,06,0, , ,,,,,,,0.0,0.0,0.0,4,8,1,"88,37109375",3,015103-020-11-06,,0,,,,,0,0
015107,069,11,01,1,2,75,1, ,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",1,015107-069-11-01,75.0,1,3.0,,2.0,1.0,0,0
015107,070,11,01,1,1,40,5,3,2,3, ,1,0.0,8.0,0.0,7,7, ,"72,7147216796875",5,015107-070-11-01,40.0,1,3.0,,2.0,1.0,0,1
015107,070,11,02,2,2,39,6,5,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",5,015107-070-11-02,39.0,1,3.0,,2.0,1.0,0,0
015107,070,11,03,3,1,14,5,2,5,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",5,015107-070-11-03,14.0,1,3.0,7.0,5.0,1.0,0,0
015107,070,11,04,3,1,7,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",5,015107-070-11-04,7.0,0,,,,,0,0
015107,070,11,05,3,2,3,1, ,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",5,015107-070-11-05,3.0,0,,,,,0,0
015107,071,11,01,1,1,37,8,3,2,3, ,1,0.0,8.0,9.0,7,7, ,"72,7147216796875",3,015107-071-11-01,37.0,1,3.0,,2.0,1.0,1,1
015107,071,11,02,2,2,57,6,5,2,3, ,1,0.0,8.0,9.0,7,7, ,"72,7147216796875",3,015107-071-11-02,57.0,1,3.0,,2.0,1.0,1,1
015107,071,11,03,3,1,14,5,2, , , , ,0.0,0.0,0.0,7,7, ,"72,7147216796875",3,015107-071-11-03,14.0,1,,,,0.0,0,0
015107,152,11,01,1,2,66,3,3,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",1,015107-152-11-01,66.0,1,3.0,,2.0,1.0,0,0
015107,153,11,01,1,1,42,6,5,1,3, ,1,0.0,8.0,0.0,7,7, ,"72,7147216796875",4,015107-153-11-01,42.0,1,3.0,,1.0,1.0,0,1
015107,153,11,02,2,2,27,6,5,5,3,7,1,0.0,8.0,9.0,7,7, ,"72,7147216796875",4,015107-153-11-02,27.0,1,3.0,7.0,5.0,1.0,1,1
015107,153,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",4,015107-153-11-03,11.0,0,,,,,0,0
015107,153,11,04,3,1,3,2,1,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",4,015107-153-11-04,3.0,0,,,,,0,0
015107,154,11,01,1,2,73,4,5,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",2,015107-154-11-01,73.0,1,3.0,,2.0,1.0,0,0
015107,154,11,02,5,1,15,5,3,5,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",2,015107-154-11-02,15.0,1,3.0,7.0,5.0,1.0,0,0
015107,155,11,01,1,2,48,7,3,2,3, ,1,0.0,8.0,0.0,7,7, ,"72,7147216796875",4,015107-155-11-01,48.0,1,3.0,,2.0,1.0,0,1
015107,155,11,02,3,1,21,9,2,4,2,7,1,0.0,8.0,0.0,7,7, ,"72,7147216796875",4,015107-155-11-02,21.0,1,2.0,7.0,4.0,1.0,0,1
015107,155,11,03,3,2,18,6,5,5,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",4,015107-155-11-03,18.0,1,3.0,7.0,5.0,1.0,0,0
015107,155,11,04,7,1,16,5,4,5,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",4,015107-155-11-04,16.0,1,3.0,7.0,5.0,1.0,0,0
015107,156,11,01,1,1,69,3,2, , , , ,0.0,0.0,0.0,7,7, ,"72,7147216796875",1,015107-156-11-01,69.0,1,,,,0.0,0,0
015139,181,11,01,1,1,47,10,5,4,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",3,015139-181-11-01,47.0,1,3.0,7.0,4.0,1.0,0,0
015139,181,11,02,2,2,36,8,3,3, ,5,5,0.0,0.0,0.0,7,7, ,"72,7147216796875",3,015139-181-11-02,36.0,1,,5.0,3.0,0.0,0,0
015139,181,11,03,3,1,2,,,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",3,015139-181-11-03,2.0,0,,,,,0,0
015139,182,11,01,1,1,42,9,6,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",1,015139-182-11-01,42.0,1,3.0,,2.0,1.0,0,0
015139,182,11,02,10,2,24,6,5,7,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",1,015139-182-11-02,24.0,1,3.0,7.0,7.0,1.0,0,0
015139,182,11,03,10,1,6,2,3,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",1,015139-182-11-03,6.0,0,,,,,0,0
015139,183,11,01,1,2,30,5,2,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",2,015139-183-11-01,30.0,1,3.0,,2.0,1.0,0,0
015139,183,11,02,3,2,4,2,1,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",2,015139-183-11-02,4.0,0,,,,,0,0
015139,184,11,01,1,2,67,4,5, , , , ,0.0,0.0,0.0,7,7, ,"72,7147216796875",1,015139-184-11-01,67.0,1,,,,0.0,0,0
015139,386,11,01,1,1,40,4,0,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-386-11-01,40.0,1,3.0,,2.0,1.0,0,0
015139,386,11,02,2,2,36,3,0,5,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-386-11-02,36.0,1,3.0,7.0,5.0,1.0,0,0
015139,386,11,03,3,1,16,5,2,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-386-11-03,16.0,1,3.0,,2.0,1.0,0,0
015139,386,11,04,3,2,12,4,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-386-11-04,12.0,0,,,,,0,0
015139,386,11,05,3,2,9,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-386-11-05,9.0,0,,,,,0,0
015139,386,11,06,3,2,6,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-386-11-06,6.0,0,,,,,0,0
015139,386,11,07,3,2,4,2,1,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-386-11-07,4.0,0,,,,,0,0
015139,386,11,08,3,1,1,,,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-386-11-08,1.0,0,,,,,0,0
015139,387,11,01,1,1,29,5,3,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",4,015139-387-11-01,29.0,1,3.0,,2.0,1.0,0,0
015139,387,11,02,2,2,26,5,1,5,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",4,015139-387-11-02,26.0,1,3.0,7.0,5.0,1.0,0,0
015139,387,11,03,3,1,7,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",4,015139-387-11-03,7.0,0,,,,,0,0
015139,387,11,04,3,2,5,2,2,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",4,015139-387-11-04,5.0,0,,,,,0,0
015139,388,11,01,1,1,36,5,1,1,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",7,015139-388-11-01,36.0,1,3.0,,1.0,1.0,0,0
015139,388,11,02,2,2,28,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",7,015139-388-11-02,28.0,1,3.0,,2.0,1.0,0,0
015139,388,11,03,3,1,12,4,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",7,015139-388-11-03,12.0,0,,,,,0,0
015139,388,11,04,3,1,8,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",7,015139-388-11-04,8.0,0,,,,,0,0
015139,388,11,05,3,2,6,2,3,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",7,015139-388-11-05,6.0,0,,,,,0,0
015139,388,11,06,3,1,3,1, ,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",7,015139-388-11-06,3.0,0,,,,,0,0
015139,388,11,07,3,2,1,,,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",7,015139-388-11-07,1.0,0,,,,,0,0
015139,389,11,01,1,1,52,4,0,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-389-11-01,52.0,1,3.0,,2.0,1.0,0,0
015139,389,11,02,2,2,42,3,0,5,3,7,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-389-11-02,42.0,1,3.0,7.0,5.0,1.0,0,0
015139,389,11,03,3,1,19,4,0,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-389-11-03,19.0,1,3.0,,2.0,1.0,0,0
015139,389,11,04,3,1,12,5,1,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-389-11-04,12.0,0,,,,,0,0
015139,389,11,05,3,1,11,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-389-11-05,11.0,0,,,,,0,0
015139,389,11,06,3,1,10,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-389-11-06,10.0,0,,,,,0,0
015139,389,11,07,3,2,8,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-389-11-07,8.0,0,,,,,0,0
015139,389,11,08,3,1,5,2,3,,,,,0.0,0.0,0.0,7,7, ,"72,7147216796875",8,015139-389-11-08,5.0,0,,,,,0,0
015149,029,11,01,1,1,19,6,5,4,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-029-11-01,19.0,1,3.0,7.0,4.0,1.0,0,0
015149,029,11,02,2,2,20,5,2,2,3, ,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-029-11-02,20.0,1,3.0,,2.0,1.0,0,0
015149,029,11,03,3,1,3,2,1,,,,,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-029-11-03,3.0,0,,,,,0,0
015149,030,11,01,1,1,56,1, ,2,3, ,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-030-11-01,56.0,1,3.0,,2.0,1.0,0,0
015149,030,11,02,6,2,79,3,0,5,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-030-11-02,79.0,1,3.0,7.0,5.0,1.0,0,0
015149,030,11,03,11,1,37,3,0, , , , ,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-030-11-03,37.0,1,,,,0.0,0,0
015149,031,11,01,1,2,56,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-031-11-01,56.0,1,3.0,,2.0,1.0,0,0
015149,031,11,02,3,2,31,4,0,5,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-031-11-02,31.0,1,3.0,7.0,5.0,1.0,0,0
015149,031,11,03,3,1,17,6,5,3,2,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",3,015149-031-11-03,17.0,1,2.0,7.0,3.0,1.0,0,0
015149,110,11,01,1,1,61,3,3,2,3, ,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",1,015149-110-11-01,61.0,1,3.0,,2.0,1.0,0,0
015149,111,11,01,1,1,43,3,0,2,3, ,1,0.0,0.0,9.0,7,7, ,"79,4562301635742",8,015149-111-11-01,43.0,1,3.0,,2.0,1.0,1,0
015149,111,11,02,2,2,40,3,0,5,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",8,015149-111-11-02,40.0,1,3.0,7.0,5.0,1.0,0,0
015149,111,11,03,3,2,14,5,1,5,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",8,015149-111-11-03,14.0,1,3.0,7.0,5.0,1.0,0,0
015149,111,11,04,3,1,12,3,0,,,,,0.0,0.0,0.0,7,7, ,"79,4562301635742",8,015149-111-11-04,12.0,0,,,,,0,0
015149,111,11,05,3,1,10,3,0,,,,,0.0,0.0,0.0,7,7, ,"79,4562301635742",8,015149-111-11-05,10.0,0,,,,,0,0
015149,111,11,06,3,1,7,3,0,,,,,0.0,0.0,0.0,7,7, ,"79,4562301635742",8,015149-111-11-06,7.0,0,,,,,0,0
015149,111,11,07,3,2,5,2,2,,,,,0.0,0.0,0.0,7,7, ,"79,4562301635742",8,015149-111-11-07,5.0,0,,,,,0,0
015149,111,11,08,3,1,1,,,,,,,0.0,0.0,0.0,7,7, ,"79,4562301635742",8,015149-111-11-08,1.0,0,,,,,0,0
015149,113,11,01,1,1,48,3,0,2,3, ,1,0.0,0.0,9.0,7,7, ,"79,4562301635742",5,015149-113-11-01,48.0,1,3.0,,2.0,1.0,1,0
015149,113,11,02,2,2,43,6,5,5,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",5,015149-113-11-02,43.0,1,3.0,7.0,5.0,1.0,0,0
015149,113,11,03,3,1,18,9,1,5,3,7,1,0.0,8.0,0.0,7,7, ,"79,4562301635742",5,015149-113-11-03,18.0,1,3.0,7.0,5.0,1.0,0,1
015149,113,11,04,3,1,14,5,3,5,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",5,015149-113-11-04,14.0,1,3.0,7.0,5.0,1.0,0,0
015149,113,11,05,3,2,5,2,3,,,,,0.0,0.0,0.0,7,7, ,"79,4562301635742",5,015149-113-11-05,5.0,0,,,,,0,0
015149,114,11,01,1,1,53,6,5,1,3, ,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",2,015149-114-11-01,53.0,1,3.0,,1.0,1.0,0,0
015149,114,11,02,2,2,49,3,0,5,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",2,015149-114-11-02,49.0,1,3.0,7.0,5.0,1.0,0,0
015149,115,11,01,1,2,49,3,0,1,3, ,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",2,015149-115-11-01,49.0,1,3.0,,1.0,1.0,0,0
015149,115,11,02,2,1,68,1, ,5,3,7,1,0.0,0.0,0.0,7,7, ,"79,4562301635742",2,015149-115-11-02,68.0,1,3.0,7.0,5.0,1.0,0,0
015160,082,11,01,1,1,47,6,5,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-01,47.0,1,3.0,,2.0,1.0,0,0
015160,082,11,02,2,2,47,5,2,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-02,47.0,1,3.0,,2.0,1.0,0,0
015160,082,11,03,3,1,19,6,5,4,1,2,2,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-03,19.0,1,1.0,2.0,4.0,0.0,0,0
015160,082,11,04,3,1,14,5,2,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-04,14.0,1,3.0,7.0,5.0,1.0,0,0
015160,082,11,05,3,2,13,5,2,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-05,13.0,0,,,,,0,0
015160,082,11,06,3,2,9,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-06,9.0,0,,,,,0,0
015160,082,11,07,3,1,7,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-07,7.0,0,,,,,0,0
015160,082,11,08,3,2,4,1, ,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-08,4.0,0,,,,,0,0
015160,082,11,09,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-09,,0,,,,,0,0
015160,082,11,10,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-10,,0,,,,,0,0
015160,082,11,11,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",8,015160-082-11-11,,0,,,,,0,0
015160,083,11,01,1,1,38,6,5,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",5,015160-083-11-01,38.0,1,3.0,,2.0,1.0,0,0
015160,083,11,02,2,2,22,4,0,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",5,015160-083-11-02,22.0,1,3.0,7.0,5.0,1.0,0,0
015160,083,11,03,3,2,7,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",5,015160-083-11-03,7.0,0,,,,,0,0
015160,083,11,04,3,1,3,1, ,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",5,015160-083-11-04,3.0,0,,,,,0,0
015160,083,11,05,3,1,1,,,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",5,015160-083-11-05,1.0,0,,,,,0,0
015160,084,11,01,1,2,30,6,5,3, ,5,5,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-084-11-01,30.0,1,,5.0,3.0,0.0,0,0
015160,084,11,02,3,1,13,5,2,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-084-11-02,13.0,0,,,,,0,0
015160,084,11,03,3,1,10,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-084-11-03,10.0,0,,,,,0,0
015160,084,11,04,3,2,7,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-084-11-04,7.0,0,,,,,0,0
015160,084,11,05,3,1,5,2,2,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-084-11-05,5.0,0,,,,,0,0
015160,084,11,06,3,1,3,1, ,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-084-11-06,3.0,0,,,,,0,0
015160,084,11,07,3,1,0,,,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-084-11-07,0.0,0,,,,,0,0
015160,084,11,08,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-084-11-08,,0,,,,,0,0
015160,195,11,01,1,1,50,5,2,2,3, ,1,0.0,0.0,9.0,7,7,1,"72,7147216796875",7,015160-195-11-01,50.0,1,3.0,,2.0,1.0,1,0
015160,195,11,02,2,2,46,3,0,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-195-11-02,46.0,1,3.0,7.0,5.0,1.0,0,0
015160,195,11,03,3,1,22,6,5,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-195-11-03,22.0,1,3.0,7.0,5.0,1.0,0,0
015160,195,11,04,3,2,18,4,0,6, ,7,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-195-11-04,18.0,1,,7.0,6.0,1.0,0,0
015160,195,11,05,3,2,16,4,0, , , , ,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-195-11-05,16.0,1,,,,0.0,0,0
015160,195,11,06,3,2,14,5,2,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-195-11-06,14.0,1,3.0,7.0,5.0,1.0,0,0
015160,195,11,07,3,1,5,2,2,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-195-11-07,5.0,0,,,,,0,0
015160,195,11,08,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,"72,7147216796875",7,015160-195-11-08,,0,,,,,0,0
015191,010,11,01,1,2,36,11,1,2,2, ,1,0.0,8.0,0.0,2,2, ,"429,102661132813",2,015191-010-11-01,36.0,1,2.0,,2.0,0.0,0,1
015191,010,11,02,3,2,8,3,0,,,,,0.0,0.0,0.0,2,2, ,"429,102661132813",2,015191-010-11-02,8.0,0,,,,,0,0
015191,010,11,03,11,2,31,,,,,,,0.0,0.0,0.0,2,2, ,"429,102661132813",2,015191-010-11-03,31.0,0,,,,,0,0
015191,025,11,01,1,1,59,10,5,3, ,1,5,4.0,8.0,0.0,2,2, ,"429,102661132813",2,015191-025-11-01,59.0,1,,1.0,3.0,0.0,1,1
015191,025,11,02,2,2,52,10,5,3, ,6,5,0.0,8.0,0.0,2,2, ,"429,102661132813",2,015191-025-11-02,52.0,1,,6.0,3.0,0.0,0,1
015191,040,11,01,1,2,58,8,3,3,2,7,1,0.0,0.0,0.0,2,2, ,"429,102661132813",3,015191-040-11-01,58.0,1,2.0,7.0,3.0,1.0,0,0
015191,040,11,02,3,1,29,10,5,3,2,2,1,0.0,8.0,0.0,2,2, ,"429,102661132813",3,015191-040-11-02,29.0,1,2.0,2.0,3.0,0.0,0,1
015191,040,11,03,3,1,21,9,3,7,2,7,1,4.0,8.0,0.0,2,2, ,"429,102661132813",3,015191-040-11-03,21.0,1,2.0,7.0,7.0,0.0,1,1
015191,051,11,01,1,1,72,8,3,5,2,7,1,0.0,8.0,0.0,2,2, ,"429,102661132813",2,015191-051-11-01,72.0,1,2.0,7.0,5.0,1.0,0,1
015191,051,11,02,2,2,68,8,3,2,3, ,1,0.0,8.0,0.0,2,2, ,"429,102661132813",2,015191-051-11-02,68.0,1,3.0,,2.0,1.0,0,1
015191,081,11,01,1,2,66,5,3, , , , ,0.0,0.0,0.0,2,2, ,"429,102661132813",4,015191-081-11-01,66.0,1,,,,0.0,0,0
015191,081,11,02,3,1,41,7,1, , , , ,0.0,8.0,0.0,2,2, ,"429,102661132813",4,015191-081-11-02,41.0,1,,,,0.0,0,1
015191,081,11,03,4,2,38,10,5,3, ,2,5,0.0,8.0,0.0,2,2, ,"429,102661132813",4,015191-081-11-03,38.0,1,,2.0,3.0,0.0,0,1
015191,081,11,04,5,1,6,2,3,,,,,0.0,0.0,0.0,2,2, ,"429,102661132813",4,015191-081-11-04,6.0,0,,,,,0,0
015191,094,11,01,1,1,77,6,5, , , , ,0.0,0.0,0.0,2,2, ,"429,102661132813",3,015191-094-11-01,77.0,1,,,,0.0,0,0
015191,094,11,02,2,2,63,6,5,2,3, ,1,0.0,0.0,0.0,2,2, ,"429,102661132813",3,015191-094-11-02,63.0,1,3.0,,2.0,1.0,0,0
015191,094,11,03,3,1,20,9,2,3,2,7,1,0.0,8.0,0.0,2,2, ,"429,102661132813",3,015191-094-11-03,20.0,1,2.0,7.0,3.0,1.0,0,1
015191,107,11,01,1,1,56,8,3,3,3,2,1,4.0,8.0,0.0,2,2, ,"429,102661132813",4,015191-107-11-01,56.0,1,3.0,2.0,3.0,1.0,1,1
015191,107,11,02,3,1,29,7,2, , , , ,0.0,8.0,0.0,2,2, ,"429,102661132813",4,015191-107-11-02,29.0,1,,,,0.0,0,1
015191,107,11,03,3,2,22,7,2, , , , ,0.0,8.0,0.0,2,2, ,"429,102661132813",4,015191-107-11-03,22.0,1,,,,0.0,0,1
015191,107,11,04,11,1,55,12,4,2,3, ,1,0.0,0.0,0.0,2,2, ,"429,102661132813",4,015191-107-11-04,55.0,1,3.0,,2.0,1.0,0,0
015191,119,11,01,1,1,81,4,6,2,3, ,1,0.0,0.0,0.0,2,2, ,"429,102661132813",2,015191-119-11-01,81.0,1,3.0,,2.0,1.0,0,0
015191,119,11,02,2,2,75,3,1, , , , ,0.0,0.0,0.0,2,2, ,"429,102661132813",2,015191-119-11-02,75.0,1,,,,0.0,0,0
015191,119,11,03,5,1,21,,,,,,,0.0,0.0,0.0,2,2, ,"429,102661132813",2,015191-119-11-03,21.0,0,,,,,0,0
015191,119,11,04,5,1,16,,,,,,,0.0,0.0,0.0,2,2, ,"429,102661132813",2,015191-119-11-04,16.0,0,,,,,0,0
015202,012,11,01,1,2,66,6,5,4,1,1,4,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-012-11-01,66.0,1,1.0,1.0,4.0,0.0,0,0
015202,012,11,02,3,1,38,6,5,2,3, ,1,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-012-11-02,38.0,1,3.0,,2.0,1.0,0,0
015202,029,11,01,1,2,76,3,1, , , , ,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-029-11-01,76.0,1,,,,0.0,0,0
015202,029,11,02,2,1,81,6,5, , , , ,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-029-11-02,81.0,1,,,,0.0,0,0
015202,029,11,03,3,2,46,,,,,,,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-029-11-03,46.0,0,,,,,0,0
015202,029,11,04,5,2,12,,,,,,,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-029-11-04,12.0,0,,,,,0,0
015202,061,11,01,1,1,54,10,6,3, , , ,4.0,0.0,9.0,2,2, ,"7,6478967666626",5,015202-061-11-01,54.0,1,,,3.0,0.0,1,0
015202,061,11,02,2,2,51,9,4,3,2,7,1,4.0,8.0,0.0,2,2, ,"7,6478967666626",5,015202-061-11-02,51.0,1,2.0,7.0,3.0,1.0,1,1
015202,061,11,03,3,2,28,10,5,3,1,2,4,4.0,8.0,9.0,2,2, ,"7,6478967666626",5,015202-061-11-03,28.0,1,1.0,2.0,3.0,0.0,1,1
015202,061,11,04,3,2,20,9,2, , , , ,0.0,8.0,0.0,2,2, ,"7,6478967666626",5,015202-061-11-04,20.0,1,,,,0.0,0,1
015202,061,11,05,3,1,12,5,1,,,,,0.0,0.0,0.0,2,2, ,"7,6478967666626",5,015202-061-11-05,12.0,0,,,,,0,0
015202,077,11,01,1,1,74,10,5, , , , ,0.0,8.0,0.0,2,2, ,"7,6478967666626",2,015202-077-11-01,74.0,1,,,,0.0,0,1
015202,077,11,02,3,1,26,9,2,3,1,2,4,0.0,8.0,0.0,2,2, ,"7,6478967666626",2,015202-077-11-02,26.0,1,1.0,2.0,3.0,0.0,0,1
015202,077,11,03,4,2,27,,,,,,,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-077-11-03,27.0,0,,,,,0,0
015202,077,11,04,5,2,14,,,,,,,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-077-11-04,14.0,0,,,,,0,0
015202,077,11,05,5,2,12,,,,,,,0.0,0.0,0.0,2,2, ,"7,6478967666626",2,015202-077-11-05,12.0,0,,,,,0,0
