CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal,Billetera
019161,083,11,04,3,2,6,2,2,,,,,0.0,0.0,0.0,7,8, ,69.2695999145508,4,019161-083-11-04,6.0,0,,,,,0,0
019162,002,11,01,1,1,49,6,5,4,1,5,1,0.0,0.0,0.0,7,6, ,81.6817626953125,3,019162-002-11-01,49.0,1,1.0,5.0,4.0,0.0,0,0
019162,002,11,02,2,2,48,5,3, , , , ,0.0,0.0,0.0,7,6, ,81.6817626953125,3,019162-002-11-02,48.0,1,,,,0.0,0,0
019162,002,11,03,5,1,4,1, ,,,,,0.0,0.0,0.0,7,6, ,81.6817626953125,3,019162-002-11-03,4.0,0,,,,,0,0
019162,014,11,01,1,1,51,6,5,2,3, ,1,0.0,0.0,0.0,7,6, ,81.6817626953125,4,019162-014-11-01,51.0,1,3.0,,2.0,1.0,0,0
019162,014,11,02,2,2,49,8,3,2,2, ,1,0.0,0.0,0.0,7,6, ,81.6817626953125,4,019162-014-11-02,49.0,1,2.0,,2.0,0.0,0,0
019162,014,11,03,3,2,27,6,5,2,3, ,1,0.0,0.0,0.0,7,6, ,81.6817626953125,4,019162-014-11-03,27.0,1,3.0,,2.0,1.0,0,0
019162,014,11,04,3,1,16,5,4,5,2,7,1,0.0,0.0,0.0,7,6, ,81.6817626953125,4,019162-014-11-04,16.0,1,2.0,7.0,5.0,1.0,0,0
019162,025,11,01,1,2,64,4,5,2,3, ,1,0.0,0.0,9.0,7,6, ,81.6817626953125,1,019162-025-11-01,64.0,1,3.0,,2.0,1.0,1,0
019162,035,11,01,1,1,83,3,3,2,3, ,1,0.0,0.0,0.0,7,6, ,81.6817626953125,2,019162-035-11-01,83.0,1,3.0,,2.0,1.0,0,0
019162,035,11,02,2,2,68,3,1, , , , ,0.0,0.0,0.0,7,6, ,81.6817626953125,2,019162-035-11-02,68.0,1,,,,0.0,0,0
019162,044,11,01,1,1,56,6,5,3,1,7,5,0.0,8.0,0.0,7,6, ,81.6817626953125,2,019162-044-11-01,56.0,1,1.0,7.0,3.0,1.0,0,1
019162,044,11,02,2,2,54,6,5, , , , ,0.0,0.0,0.0,7,6, ,81.6817626953125,2,019162-044-11-02,54.0,1,,,,0.0,0,0
019162,065,11,01,1,1,25,8,3,3,1,5,1,0.0,0.0,0.0,7,6, ,81.6817626953125,2,019162-065-11-01,25.0,1,1.0,5.0,3.0,0.0,0,0
019162,065,11,02,7,1,21,6,5,3,1,5,1,0.0,8.0,0.0,7,6, ,81.6817626953125,2,019162-065-11-02,21.0,1,1.0,5.0,3.0,0.0,0,1
019162,084,11,01,1,1,56,7,2,2,3, ,1,0.0,8.0,0.0,7,6, ,81.6817626953125,6,019162-084-11-01,56.0,1,3.0,,2.0,1.0,0,1
019162,084,11,02,2,2,47,6,5,5,3,7,1,0.0,0.0,0.0,7,6, ,81.6817626953125,6,019162-084-11-02,47.0,1,3.0,7.0,5.0,1.0,0,0
019162,084,11,03,3,2,13,5,1,,,,,0.0,0.0,0.0,7,6, ,81.6817626953125,6,019162-084-11-03,13.0,0,,,,,0,0
019162,084,11,04,3,2,11,3,0,,,,,0.0,0.0,0.0,7,6, ,81.6817626953125,6,019162-084-11-04,11.0,0,,,,,0,0
019162,084,11,05,3,1,10,3,0,,,,,0.0,0.0,0.0,7,6, ,81.6817626953125,6,019162-084-11-05,10.0,0,,,,,0,0
019162,084,11,06,3,2,5,2,2,,,,,0.0,0.0,0.0,7,6, ,81.6817626953125,6,019162-084-11-06,5.0,0,,,,,0,0
019162,095,11,01,1,2,30,10,5,3, ,6,5,0.0,8.0,0.0,7,6, ,81.6817626953125,1,019162-095-11-01,30.0,1,,6.0,3.0,0.0,0,1
019163,021,11,01,1,1,32,6,5,4,1,2,2,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019163-021-11-01,32.0,1,1.0,2.0,4.0,0.0,0,0
019163,021,11,02,2,2,27,6,5, , , , ,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019163-021-11-02,27.0,1,,,,0.0,0,0
019163,021,11,03,3,2,10,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019163-021-11-03,10.0,0,,,,,0,0
019163,021,11,04,3,2,6,2,3,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019163-021-11-04,6.0,0,,,,,0,0
019163,021,11,05,3,2,4,1, ,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019163-021-11-05,4.0,0,,,,,0,0
019163,022,11,01,1,1,58,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019163-022-11-01,58.0,1,3.0,,2.0,1.0,0,0
019163,022,11,02,2,2,57,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019163-022-11-02,57.0,1,3.0,,2.0,1.0,0,0
019163,024,11,01,1,1,45,6,5,4,1,2,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019163-024-11-01,45.0,1,1.0,2.0,4.0,0.0,0,0
019163,024,11,02,2,2,40,3,0,2,3, ,1,0.0,8.0,0.0,7,7, ,79.4743881225586,6,019163-024-11-02,40.0,1,3.0,,2.0,1.0,0,1
019163,024,11,03,3,1,19,9,4, , , , ,0.0,8.0,0.0,7,7, ,79.4743881225586,6,019163-024-11-03,19.0,1,,,,0.0,0,1
019163,024,11,04,3,2,17,6,5, , , , ,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019163-024-11-04,17.0,1,,,,0.0,0,0
019163,024,11,05,3,2,14,5,2,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019163-024-11-05,14.0,1,3.0,7.0,5.0,1.0,0,0
019163,024,11,06,3,2,4,2,2,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019163-024-11-06,4.0,0,,,,,0,0
019163,146,11,01,1,2,59,3,2,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,3,019163-146-11-01,59.0,1,3.0,,2.0,1.0,0,0
019163,146,11,02,3,1,20,5,2,4,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,3,019163-146-11-02,20.0,1,3.0,7.0,4.0,1.0,0,0
019163,146,11,03,3,1,18,5,1,4,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,3,019163-146-11-03,18.0,1,3.0,7.0,4.0,1.0,0,0
019163,146,11,04,10,1,44,,,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,3,019163-146-11-04,44.0,0,,,,,0,0
019163,147,11,01,1,1,49,4,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,1,019163-147-11-01,49.0,1,3.0,,2.0,1.0,0,0
019163,148,11,01,1,2,63,3,3,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019163-148-11-01,63.0,1,3.0,,2.0,1.0,0,0
019163,148,11,02,5,1,13,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019163-148-11-02,13.0,0,,,,,0,0
019163,149,11,01,1,2,65,4,5,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,4,019163-149-11-01,65.0,1,3.0,,2.0,1.0,0,0
019163,149,11,02,3,2,47,6,5,1,3, ,1,0.0,8.0,9.0,7,7, ,79.4743881225586,4,019163-149-11-02,47.0,1,3.0,,1.0,1.0,1,1
019163,149,11,03,5,2,21,9,4,7,3,7,1,0.0,8.0,0.0,7,7, ,79.4743881225586,4,019163-149-11-03,21.0,1,3.0,7.0,7.0,1.0,0,1
019163,149,11,04,5,1,13,5,1,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,4,019163-149-11-04,13.0,0,,,,,0,0
019163,151,11,01,1,1,82,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,1,019163-151-11-01,82.0,1,3.0,,2.0,1.0,0,0
019164,053,11,01,1,1,68,3,4,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,1,019164-053-11-01,68.0,1,3.0,,2.0,1.0,0,0
019164,053,11,02,3,1,42,,,,,,,0.0,0.0,0.0,7,8, ,89.9795684814453,1,019164-053-11-02,42.0,0,,,,,0,0
019164,054,11,01,1,1,27,3,0,2,3, ,1,0.0,0.0,9.0,7,8, ,89.9795684814453,3,019164-054-11-01,27.0,1,3.0,,2.0,1.0,1,0
019164,054,11,02,2,2,27,6,5,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,3,019164-054-11-02,27.0,1,3.0,,2.0,1.0,0,0
019164,054,11,03,3,2,0,,,,,,,0.0,0.0,0.0,7,8, ,89.9795684814453,3,019164-054-11-03,0.0,0,,,,,0,0
019164,055,11,01,1,2,55,4,0,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,1,019164-055-11-01,55.0,1,3.0,,2.0,1.0,0,0
019164,056,11,01,1,1,42,3,0,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-056-11-01,42.0,1,3.0,,2.0,1.0,0,0
019164,056,11,02,2,2,30,3,0,5,3,7,1,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-056-11-02,30.0,1,3.0,7.0,5.0,1.0,0,0
019164,056,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-056-11-03,11.0,0,,,,,0,0
019164,056,11,04,3,1,7,3,0,,,,,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-056-11-04,7.0,0,,,,,0,0
019164,056,11,05,3,1,4,2,1,,,,,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-056-11-05,4.0,0,,,,,0,0
019164,135,11,01,1,1,73,3,3,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,4,019164-135-11-01,73.0,1,3.0,,2.0,1.0,0,0
019164,135,11,02,2,2,62,2,0,5,3,7,1,0.0,0.0,0.0,7,8, ,89.9795684814453,4,019164-135-11-02,62.0,1,3.0,7.0,5.0,1.0,0,0
019164,135,11,03,3,1,43,4,0,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,4,019164-135-11-03,43.0,1,3.0,,2.0,1.0,0,0
019164,135,11,04,5,1,15,4,0,5,3,7,1,0.0,0.0,0.0,7,8, ,89.9795684814453,4,019164-135-11-04,15.0,1,3.0,7.0,5.0,1.0,0,0
019164,135,11,05,3,2,47,,,,,,,0.0,0.0,0.0,7,8, ,89.9795684814453,4,019164-135-11-05,47.0,0,,,,,0,0
019164,135,11,06,5,1,16,,,,,,,0.0,0.0,0.0,7,8, ,89.9795684814453,4,019164-135-11-06,16.0,0,,,,,0,0
019164,137,11,01,1,1,50,5,1,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,3,019164-137-11-01,50.0,1,3.0,,2.0,1.0,0,0
019164,137,11,02,2,2,56,4,0,5,3,7,1,0.0,0.0,9.0,7,8, ,89.9795684814453,3,019164-137-11-02,56.0,1,3.0,7.0,5.0,1.0,1,0
019164,137,11,03,6,1,84,3,3,5,3,7,1,0.0,0.0,0.0,7,8, ,89.9795684814453,3,019164-137-11-03,84.0,1,3.0,7.0,5.0,1.0,0,0
019164,138,11,01,1,1,57,4,0,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-138-11-01,57.0,1,3.0,,2.0,1.0,0,0
019164,138,11,02,2,2,53,3,0,5,3,7,1,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-138-11-02,53.0,1,3.0,7.0,5.0,1.0,0,0
019164,138,11,03,3,1,15,4,0,4,3,7,1,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-138-11-03,15.0,1,3.0,7.0,4.0,1.0,0,0
019164,138,11,04,3,2,19,4,0,5,3,7,1,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-138-11-04,19.0,1,3.0,7.0,5.0,1.0,0,0
019164,138,11,05,5,1,0,,,,,,,0.0,0.0,0.0,7,8, ,89.9795684814453,5,019164-138-11-05,0.0,0,,,,,0,0
019164,139,11,01,1,1,57,4,0,4,1,2,1,0.0,0.0,0.0,7,8, ,89.9795684814453,2,019164-139-11-01,57.0,1,1.0,2.0,4.0,0.0,0,0
019164,139,11,02,7,1,46,3,0,2,3, ,1,0.0,0.0,0.0,7,8, ,89.9795684814453,2,019164-139-11-02,46.0,1,3.0,,2.0,1.0,0,0
019165,058,11,01,1,1,40,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019165-058-11-01,40.0,1,3.0,,2.0,1.0,0,0
019165,058,11,02,2,2,30,1, ,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019165-058-11-02,30.0,1,3.0,7.0,5.0,1.0,0,0
019165,058,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019165-058-11-03,11.0,0,,,,,0,0
019165,058,11,04,3,1,9,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019165-058-11-04,9.0,0,,,,,0,0
019165,058,11,05,3,1,5,2,3,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019165-058-11-05,5.0,0,,,,,0,0
019165,059,11,01,1,1,74,1, ,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019165-059-11-01,74.0,1,3.0,,2.0,1.0,0,0
019165,059,11,02,2,2,76,1, ,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019165-059-11-02,76.0,1,3.0,7.0,5.0,1.0,0,0
019165,291,11,01,1,1,41,6,5,4,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-291-11-01,41.0,1,3.0,7.0,4.0,1.0,0,0
019165,291,11,02,2,2,36,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-291-11-02,36.0,1,3.0,,2.0,1.0,0,0
019165,291,11,03,3,1,19,4,0,7,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-291-11-03,19.0,1,3.0,7.0,7.0,1.0,0,0
019165,291,11,04,3,1,15,5,3,4,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-291-11-04,15.0,1,3.0,7.0,4.0,1.0,0,0
019165,291,11,05,3,1,11,4,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-291-11-05,11.0,0,,,,,0,0
019165,291,11,06,3,1,6,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-291-11-06,6.0,0,,,,,0,0
019165,292,11,01,1,1,51,6,5,2,3, ,1,0.0,0.0,9.0,7,7, ,79.4743881225586,1,019165-292-11-01,51.0,1,3.0,,2.0,1.0,1,0
019165,294,11,01,1,1,35,5,3,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-294-11-01,35.0,1,3.0,,2.0,1.0,0,0
019165,294,11,02,2,2,25,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-294-11-02,25.0,1,3.0,,2.0,1.0,0,0
019165,294,11,03,3,2,12,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-294-11-03,12.0,0,,,,,0,0
019165,294,11,04,3,2,7,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-294-11-04,7.0,0,,,,,0,0
019165,294,11,05,3,1,5,2,2,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-294-11-05,5.0,0,,,,,0,0
019165,294,11,06,3,1,2,,,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019165-294-11-06,2.0,0,,,,,0,0
019165,295,11,01,1,2,71,1, ,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,1,019165-295-11-01,71.0,1,3.0,,2.0,1.0,0,0
019165,296,11,01,1,1,26,4,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019165-296-11-01,26.0,1,3.0,,2.0,1.0,0,0
019165,296,11,02,2,2,18,4,0,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019165-296-11-02,18.0,1,3.0,7.0,5.0,1.0,0,0
019166,061,11,01,1,1,45,6,5,2,3, ,1,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-01,45.0,1,3.0,,2.0,1.0,0,0
019166,061,11,02,2,2,37,4,0,5,3,7,1,0.0,8.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-02,37.0,1,3.0,7.0,5.0,1.0,0,1
019166,061,11,03,3,1,16,5,2,5,3,7,1,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-03,16.0,1,3.0,7.0,5.0,1.0,0,0
019166,061,11,04,3,2,13,4,0,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-04,13.0,0,,,,,0,0
019166,061,11,05,3,1,10,3,0,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-05,10.0,0,,,,,0,0
019166,061,11,06,3,1,5,2,1,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-06,5.0,0,,,,,0,0
019166,061,11,07,10,1,45,,,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-07,45.0,0,,,,,0,0
019166,061,11,08,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-08,,0,,,,,0,0
019166,061,11,09,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-061-11-09,,0,,,,,0,0
019166,064,11,01,1,2,51,3,0,2,3, ,1,0.0,8.0,0.0,7,7,1,89.9795684814453,3,019166-064-11-01,51.0,1,3.0,,2.0,1.0,0,1
019166,064,11,02,3,2,9,3,0,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,3,019166-064-11-02,9.0,0,,,,,0,0
019166,064,11,03,6,2,86,1, , , , , ,0.0,0.0,0.0,7,7,1,89.9795684814453,3,019166-064-11-03,86.0,1,,,,0.0,0,0
019166,064,11,04,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,3,019166-064-11-04,,0,,,,,0,0
019166,064,11,05,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,3,019166-064-11-05,,0,,,,,0,0
019166,064,11,06,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,3,019166-064-11-06,,0,,,,,0,0
019166,159,11,01,1,1,45,5,4,2,3, ,1,0.0,8.0,0.0,7,7,1,89.9795684814453,6,019166-159-11-01,45.0,1,3.0,,2.0,1.0,0,1
019166,159,11,02,2,2,43,8,5,3, ,2,5,0.0,0.0,9.0,7,7,1,89.9795684814453,6,019166-159-11-02,43.0,1,,2.0,3.0,0.0,1,0
019166,159,11,03,3,2,17,5,4,5,3,7,1,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-159-11-03,17.0,1,3.0,7.0,5.0,1.0,0,0
019166,159,11,04,3,2,13,5,1,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-159-11-04,13.0,0,,,,,0,0
019166,159,11,05,3,2,9,3,0,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-159-11-05,9.0,0,,,,,0,0
019166,159,11,06,3,1,4,1, ,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-159-11-06,4.0,0,,,,,0,0
019166,159,11,07,0, , ,,,,,,,0.0,0.0,0.0,7,7,1,89.9795684814453,6,019166-159-11-07,,0,,,,,0,0
019166,160,11,01,1,2,69,1, ,2,3, ,1,0.0,0.0,0.0,7,7,1,89.9795684814453,2,019166-160-11-01,69.0,1,3.0,,2.0,1.0,0,0
019166,160,11,02,3,1,26,5,2,5,3,7,1,0.0,0.0,0.0,7,7,1,89.9795684814453,2,019166-160-11-02,26.0,1,3.0,7.0,5.0,1.0,0,0
019167,021,11,01,1,1,51,3,0,2,3, ,1,0.0,0.0,0.0,7,8,1,81.6817626953125,7,019167-021-11-01,51.0,1,3.0,,2.0,1.0,0,0
019167,021,11,02,2,2,48,4,0,2,3, ,1,0.0,0.0,0.0,7,8,1,81.6817626953125,7,019167-021-11-02,48.0,1,3.0,,2.0,1.0,0,0
019167,021,11,03,3,1,28,1, , , , , ,0.0,0.0,0.0,7,8,1,81.6817626953125,7,019167-021-11-03,28.0,1,,,,0.0,0,0
019167,021,11,04,3,1,23,4,0,2,3, ,1,0.0,0.0,0.0,7,8,1,81.6817626953125,7,019167-021-11-04,23.0,1,3.0,,2.0,1.0,0,0
019167,021,11,05,3,1,19,6,5,1,3, ,1,0.0,0.0,0.0,7,8,1,81.6817626953125,7,019167-021-11-05,19.0,1,3.0,,1.0,1.0,0,0
019167,021,11,06,3,2,15,5,3,3,2,7,1,0.0,0.0,0.0,7,8,1,81.6817626953125,7,019167-021-11-06,15.0,1,2.0,7.0,3.0,1.0,0,0
019167,021,11,07,3,1,14,5,1,5,3,7,1,0.0,0.0,0.0,7,8,1,81.6817626953125,7,019167-021-11-07,14.0,1,3.0,7.0,5.0,1.0,0,0
019167,022,11,01,1,1,45,6,5,2,3, ,1,0.0,0.0,0.0,7,8,1,81.6817626953125,4,019167-022-11-01,45.0,1,3.0,,2.0,1.0,0,0
019167,022,11,02,2,2,43,8,3,3, ,6,5,0.0,0.0,0.0,7,8,1,81.6817626953125,4,019167-022-11-02,43.0,1,,6.0,3.0,0.0,0,0
019167,022,11,03,3,2,20,8,3,3,2,2,1,0.0,8.0,0.0,7,8,1,81.6817626953125,4,019167-022-11-03,20.0,1,2.0,2.0,3.0,0.0,0,1
019167,022,11,04,3,1,16,5,3,4,3,7,1,0.0,0.0,0.0,7,8,1,81.6817626953125,4,019167-022-11-04,16.0,1,3.0,7.0,4.0,1.0,0,0
019167,023,11,01,1,1,42,4,0,2,3, ,1,0.0,0.0,0.0,7,8,1,81.6817626953125,1,019167-023-11-01,42.0,1,3.0,,2.0,1.0,0,0
019167,024,11,01,1,1,31,6,5,2,3, ,1,0.0,8.0,0.0,7,8,1,81.6817626953125,3,019167-024-11-01,31.0,1,3.0,,2.0,1.0,0,1
019167,024,11,02,2,2,30,5,4,5,3,7,1,0.0,0.0,0.0,7,8,1,81.6817626953125,3,019167-024-11-02,30.0,1,3.0,7.0,5.0,1.0,0,0
019167,024,11,03,3,1,12,3,0,,,,,0.0,0.0,0.0,7,8,1,81.6817626953125,3,019167-024-11-03,12.0,0,,,,,0,0
019167,039,11,01,1,2,44,6,5,2,3, ,1,0.0,0.0,0.0,7,8,1,81.6817626953125,2,019167-039-11-01,44.0,1,3.0,,2.0,1.0,0,0
019167,039,11,02,3,1,6,2,3,,,,,0.0,0.0,0.0,7,8,1,81.6817626953125,2,019167-039-11-02,6.0,0,,,,,0,0
019167,042,11,01,1,2,69,5,3,4,3,7,1,0.0,0.0,0.0,7,8,1,81.6817626953125,1,019167-042-11-01,69.0,1,3.0,7.0,4.0,1.0,0,0
019167,042,11,02,11,1,68,,,,,,,0.0,0.0,0.0,7,8,1,81.6817626953125,1,019167-042-11-02,68.0,0,,,,,0,0
019167,044,11,01,1,1,84,4,5,2,3, ,1,0.0,0.0,0.0,7,8,1,81.6817626953125,1,019167-044-11-01,84.0,1,3.0,,2.0,1.0,0,0
019168,069,11,01,1,1,57,5,3,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,4,019168-069-11-01,57.0,1,3.0,,2.0,1.0,0,0
019168,069,11,02,2,2,49,1, , , , , ,0.0,0.0,0.0,7,7, ,79.4743881225586,4,019168-069-11-02,49.0,1,,,,0.0,0,0
019168,069,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,4,019168-069-11-03,11.0,0,,,,,0,0
019168,069,11,04,3,2,10,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,4,019168-069-11-04,10.0,0,,,,,0,0
019168,070,11,01,1,2,27,7,3,1,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,3,019168-070-11-01,27.0,1,3.0,,1.0,1.0,0,0
019168,070,11,02,3,2,2,,,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,3,019168-070-11-02,2.0,0,,,,,0,0
019168,070,11,03,3,1,2,,,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,3,019168-070-11-03,2.0,0,,,,,0,0
019168,071,11,01,1,1,41,4,0,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019168-071-11-01,41.0,1,3.0,,2.0,1.0,0,0
019168,071,11,02,2,2,43,4,0,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019168-071-11-02,43.0,1,3.0,7.0,5.0,1.0,0,0
019168,071,11,03,3,2,16,5,1,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019168-071-11-03,16.0,1,3.0,7.0,5.0,1.0,0,0
019168,071,11,04,3,1,14,5,2,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019168-071-11-04,14.0,1,3.0,7.0,5.0,1.0,0,0
019168,071,11,05,3,2,8,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019168-071-11-05,8.0,0,,,,,0,0
019168,071,11,06,3,2,1,,,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,6,019168-071-11-06,1.0,0,,,,,0,0
019168,072,11,01,1,1,46,6,5,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019168-072-11-01,46.0,1,3.0,,2.0,1.0,0,0
019168,072,11,02,2,2,41,5,4,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019168-072-11-02,41.0,1,3.0,7.0,5.0,1.0,0,0
019168,072,11,03,3,1,19,8,3,3,3,7,1,0.0,8.0,0.0,7,7, ,79.4743881225586,5,019168-072-11-03,19.0,1,3.0,7.0,3.0,1.0,0,1
019168,072,11,04,3,1,11,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019168-072-11-04,11.0,0,,,,,0,0
019168,072,11,05,3,1,9,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019168-072-11-05,9.0,0,,,,,0,0
019168,150,11,01,1,1,54,7,1,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019168-150-11-01,54.0,1,3.0,,2.0,1.0,0,0
019168,150,11,02,2,2,49,5,4,5,3,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,2,019168-150-11-02,49.0,1,3.0,7.0,5.0,1.0,0,0
019168,151,11,01,1,1,45,5,3,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019168-151-11-01,45.0,1,3.0,,2.0,1.0,0,0
019168,151,11,02,2,2,29,5,1,5,3,7,1,0.0,0.0,9.0,7,7, ,79.4743881225586,5,019168-151-11-02,29.0,1,3.0,7.0,5.0,1.0,1,0
019168,151,11,03,3,1,16,5,2,3,2,7,1,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019168-151-11-03,16.0,1,2.0,7.0,3.0,1.0,0,0
019168,151,11,04,3,1,9,3,0,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019168-151-11-04,9.0,0,,,,,0,0
019168,151,11,05,3,2,3,1, ,,,,,0.0,0.0,0.0,7,7, ,79.4743881225586,5,019168-151-11-05,3.0,0,,,,,0,0
019168,152,11,01,1,2,72,1, ,2,3, ,1,0.0,0.0,0.0,7,7, ,79.4743881225586,3,019168-152-11-01,72.0,1,3.0,,2.0,1.0,0,0
