CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal_2024,Billetera,CreditoFormal_2025,P203_num,Ocupado_num,CreditoFormal_2024_num,CreditoFormal_2025_num,Informal_num,NuevoCredito
15100,2,11,1,1,1,86,3.0,1, , , , ,0.0,0.0,0.0,4,8,1,74.3708267211914,2,15100-2-11-1,86.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
15100,3,11,1,1,1,72,4.0,5,2,3, ,1,0.0,0.0,0.0,4,8,1,74.3708267211914,2,15100-3-11-1,72.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15100,21,11,1,1,1,64,4.0,5,1,3, ,1,0.0,0.0,0.0,4,8,1,74.3708267211914,1,15100-21-11-1,64.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
15100,22,11,1,1,1,69,4.0,5,2,3, ,1,0.0,0.0,0.0,4,8,1,74.3708267211914,1,15100-22-11-1,69.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15100,23,11,1,1,1,68,4.0,5,2,3, ,1,0.0,0.0,0.0,4,8,1,74.3708267211914,5,15100-23-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15100,24,11,1,1,1,64,4.0,5,2,3, ,1,0.0,0.0,0.0,4,8,1,74.3708267211914,2,15100-24-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15101,15,11,1,1,1,44,6.0,5,2,3, ,1,0.0,8.0,0.0,4,6,1,72.2517242431641,2,15101-15-11-1,44.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
15101,23,11,1,1,1,47,7.0,2,2,3, ,1,0.0,0.0,0.0,4,6,1,72.2517242431641,4,15101-23-11-1,47.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15101,41,11,1,1,1,40,7.0,1,5,3,7,1,0.0,0.0,0.0,4,6,1,72.2517242431641,4,15101-41-11-1,40.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
15101,73,11,1,1,1,42,4.0,0,5,3,7,1,0.0,8.0,0.0,4,6,1,72.2517242431641,4,15101-73-11-1,42.0,1,3.0,7.0,5.0,1.0,0,1,0,1,1,0,0,1.0,0
15101,82,11,1,1,1,57,3.0,0,2,3, ,1,0.0,0.0,0.0,4,6,1,72.2517242431641,1,15101-82-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15102,10,11,1,1,1,53,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7,1,80.3816604614258,5,15102-10-11-1,53.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15102,73,11,1,1,1,31,8.0,3,2,3, ,1,0.0,8.0,0.0,4,7,1,80.3816604614258,1,15102-73-11-1,31.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
15102,75,11,1,1,2,64,3.0,3,2,3, ,1,0.0,0.0,0.0,4,7,1,80.3816604614258,1,15102-75-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15102,78,11,1,1,1,57,4.0,0,2,3, ,1,0.0,0.0,0.0,4,7,1,80.3816604614258,2,15102-78-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15103,9,11,1,1,1,59,3.0,4,2,3, ,1,0.0,0.0,0.0,4,8,1,78.585823059082,3,15103-9-11-1,59.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15103,10,11,1,1,1,26,5.0,3,4,3,7,1,0.0,0.0,0.0,4,8,2,78.585823059082,3,15103-10-11-1,26.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15103,12,11,1,1,1,46,4.0,0,2,3, ,1,0.0,0.0,0.0,4,8,1,78.585823059082,9,15103-12-11-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15103,20,11,1,1,1,60,4.0,5,2,3, ,1,0.0,0.0,0.0,4,8,1,78.585823059082,3,15103-20-11-1,60.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15104,5,11,1,1,2,41,4.0,0,3, ,5,5,0.0,0.0,0.0,4,7,1,72.2517242431641,5,15104-5-11-1,41.0,1,,5.0,3.0,0.0,0,0,0,1,1,0,0,0.0,0
15104,6,11,1,1,2,44,5.0,4,2,3, ,1,0.0,0.0,0.0,4,7,1,72.2517242431641,3,15104-6-11-1,44.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15104,7,11,1,1,1,80,3.0,3,5,3,7,1,0.0,0.0,0.0,4,7,1,72.2517242431641,3,15104-7-11-1,80.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
15104,8,11,1,1,1,43,4.0,0,2,3, ,1,0.0,0.0,0.0,4,7,1,72.2517242431641,5,15104-8-11-1,43.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15104,66,11,1,1,1,57,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7,1,72.2517242431641,5,15104-66-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15104,68,11,1,1,1,46,6.0,5,2,3, ,1,0.0,8.0,0.0,4,7,1,72.2517242431641,6,15104-68-11-1,46.0,1,3.0,,2.0,1.0,0,1,1,1,1,0,1,1.0,1
15104,69,11,1,1,1,55,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7,1,72.2517242431641,6,15104-69-11-1,55.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15121,41,11,1,1,1,45,6.0,5,5,2,7,1,0.0,0.0,0.0,7,7,1,65.2061309814453,4,15121-41-11-1,45.0,1,2.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
15121,42,11,1,1,1,65,5.0,4,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,6,15121-42-11-1,65.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15121,44,11,1,1,2,35,7.0,2,2,3, ,1,0.0,8.0,0.0,7,7,2,65.2061309814453,3,15121-44-11-1,35.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
15121,114,11,1,1,1,60,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,5,15121-114-11-1,60.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15140,61,11,1,1,1,52,4.0,0,4,3,7,1,0.0,0.0,0.0,7,7, ,71.17578125,3,15140-61-11-1,52.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15140,63,11,1,1,1,57,4.0,0,4,3,7,1,0.0,0.0,0.0,7,7, ,71.17578125,4,15140-63-11-1,57.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15140,64,11,1,1,1,48,5.0,1,4,3,7,1,0.0,0.0,0.0,7,7, ,71.17578125,3,15140-64-11-1,48.0,1,3.0,7.0,4.0,1.0,0,0,1,1,1,0,1,1.0,1
15140,143,11,1,1,1,66,6.0,5,2,3, ,1,0.0,8.0,0.0,7,7, ,71.17578125,2,15140-143-11-1,66.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
15140,144,11,1,1,1,41,3.0,0,4,3,7,1,0.0,8.0,0.0,7,7, ,71.17578125,5,15140-144-11-1,41.0,1,3.0,7.0,4.0,1.0,0,1,0,1,1,0,0,1.0,0
15140,146,11,1,1,1,65,1.0, ,2,3, ,1,0.0,0.0,0.0,7,7, ,71.17578125,9,15140-146-11-1,65.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15140,150,11,1,1,1,29,3.0,0,4,3,7,2,0.0,0.0,0.0,7,7, ,71.17578125,5,15140-150-11-1,29.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15142,25,11,1,1,1,66,4.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,3,15142-25-11-1,66.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15142,27,11,1,1,1,56,5.0,1,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,4,15142-27-11-1,56.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15142,28,11,1,1,2,91,3.0,2,1,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,5,15142-28-11-1,91.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
15142,162,11,1,1,1,44,9.0,2,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,4,15142-162-11-1,44.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15142,163,11,1,1,1,83,4.0,5,1,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,2,15142-163-11-1,83.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
15142,164,11,1,1,1,65,5.0,4,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,2,15142-164-11-1,65.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15157,42,11,1,1,1,37,6.0,5,4,3,7,1,0.0,0.0,0.0,7,8,1,65.3573379516602,4,15157-42-11-1,37.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15157,43,11,1,1,1,54,6.0,5,3,1,2,1,0.0,0.0,0.0,7,8,1,65.3573379516602,4,15157-43-11-1,54.0,1,1.0,2.0,3.0,0.0,0,0,0,1,1,0,0,0.0,0
15157,44,11,1,1,1,44,4.0,0,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,4,15157-44-11-1,44.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15157,92,11,1,1,1,36,3.0,0,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,3,15157-92-11-1,36.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15157,95,11,1,1,1,60,4.0,5,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,3,15157-95-11-1,60.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15159,26,11,1,1,1,35,6.0,5,4, ,5,5,0.0,8.0,0.0,7,7,1,56.599250793457,5,15159-26-11-1,35.0,1,,5.0,4.0,0.0,0,1,0,1,1,0,0,0.0,0
15159,27,11,1,1,2,64,1.0, ,2,3, ,1,0.0,0.0,0.0,7,7,1,56.599250793457,2,15159-27-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15159,28,11,1,1,1,47,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,56.599250793457,7,15159-28-11-1,47.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15159,115,11,1,1,2,85,1.0, ,2,3, ,1,0.0,0.0,0.0,7,7,1,56.599250793457,1,15159-115-11-1,85.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15159,116,11,1,1,1,52,8.0,3,3, ,2,5,0.0,0.0,0.0,7,7,1,56.599250793457,8,15159-116-11-1,52.0,1,,2.0,3.0,0.0,0,0,0,1,1,0,0,0.0,0
15159,117,11,1,1,1,48,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,56.599250793457,9,15159-117-11-1,48.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15160,83,11,1,1,1,37,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,5,15160-83-11-1,37.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15160,84,11,1,1,1,31,6.0,5,4,1,7,1,0.0,0.0,0.0,7,7,1,65.2061309814453,7,15160-84-11-1,31.0,1,1.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15160,195,11,1,1,1,49,5.0,2,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,7,15160-195-11-1,49.0,1,3.0,,2.0,1.0,0,0,1,1,1,0,1,1.0,1
15161,13,11,1,1,1,67,3.0,2,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,5,15161-13-11-1,67.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15161,321,11,1,1,1,48,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,4,15161-321-11-1,48.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15161,322,11,1,1,2,77,3.0,1,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,2,15161-322-11-1,77.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15161,326,11,1,1,1,69,3.0,1,4,3,7,1,0.0,0.0,0.0,7,7,1,65.2061309814453,1,15161-326-11-1,69.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15161,327,11,1,1,1,61,3.0,2,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,4,15161-327-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15162,181,11,1,1,1,71,4.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,1,15162-181-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15162,183,11,1,1,1,50,4.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,9,15162-183-11-1,50.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15162,397,11,1,1,1,56,5.0,2,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,1,15162-397-11-1,56.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15162,398,11,1,1,1,36,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,3,15162-398-11-1,36.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15163,17,11,1,1,1,60,4.0,5,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,3,15163-17-11-1,60.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15163,19,11,1,1,1,33,5.0,4,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,2,15163-19-11-1,33.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15163,40,11,1,1,1,56,3.0,0,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,5,15163-40-11-1,56.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15163,41,11,1,1,1,27,5.0,4,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,4,15163-41-11-1,27.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15163,43,11,1,1,1,58,6.0,5,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,2,15163-43-11-1,58.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15163,44,11,1,1,1,71,1.0, ,2,3, ,1,0.0,0.0,0.0,7,8,1,65.3573379516602,5,15163-44-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15164,1,11,1,1,1,39,3.0,0,2,3, ,1,0.0,0.0,0.0,7,8,1,71.17578125,5,15164-1-11-1,39.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15164,4,11,1,1,1,65,1.0, ,2,3, ,1,0.0,0.0,0.0,7,8,1,71.17578125,3,15164-4-11-1,65.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15164,80,11,1,1,1,71,3.0,2,2,3, ,1,0.0,0.0,0.0,7,8,1,71.17578125,3,15164-80-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15164,82,11,1,1,2,61,4.0,5,2,3, ,1,0.0,0.0,0.0,7,8,1,71.17578125,4,15164-82-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15165,7,11,1,1,1,31,9.0,2,1,2, ,1,0.0,8.0,0.0,7,6,2,65.3573379516602,2,15165-7-11-1,31.0,1,2.0,,1.0,0.0,0,1,1,1,1,0,1,0.0,1
15165,16,11,1,1,2,84,3.0,1,2,3, ,1,0.0,0.0,0.0,7,6,1,65.3573379516602,1,15165-16-11-1,84.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15165,20,11,1,1,1,57,5.0,2,2,3, ,1,0.0,0.0,0.0,7,6,1,65.3573379516602,2,15165-20-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15165,37,11,1,1,1,67,4.0,5, , , , ,0.0,0.0,0.0,7,6,1,65.3573379516602,1,15165-37-11-1,67.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
15166,140,11,1,1,1,34,5.0,3,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,6,15166-140-11-1,34.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15166,141,11,1,1,1,35,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,5,15166-141-11-1,35.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15166,142,11,1,1,1,64,4.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,5,15166-142-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15166,144,11,1,1,1,36,6.0,5,4, ,5,5,0.0,0.0,0.0,7,7,1,71.17578125,4,15166-144-11-1,36.0,1,,5.0,4.0,0.0,0,0,0,1,1,0,0,0.0,0
15167,117,11,1,1,2,65,1.0, ,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,3,15167-117-11-1,65.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15167,119,11,1,1,2,57,1.0, ,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,5,15167-119-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15167,255,11,1,1,1,49,5.0,2,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,5,15167-255-11-1,49.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15167,256,11,1,1,1,34,3.0,0, , , , ,0.0,0.0,0.0,7,7,1,65.3573379516602,5,15167-256-11-1,34.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
15169,1,11,1,1,1,61,4.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,3,15169-1-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15169,3,11,1,1,1,68,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,3,15169-3-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15169,121,11,1,1,1,59,3.0,3,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,6,15169-121-11-1,59.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15169,123,11,1,1,2,61,1.0, ,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,1,15169-123-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15169,124,11,1,1,1,33,6.0,5,2,3, ,1,0.0,8.0,0.0,7,7,1,65.2061309814453,4,15169-124-11-1,33.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
15169,125,11,1,1,1,30,4.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,3,15169-125-11-1,30.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15170,57,11,1,1,1,45,5.0,1,2,3, ,1,0.0,0.0,0.0,7,8, ,65.2061309814453,6,15170-57-11-1,45.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15170,58,11,1,1,1,29,5.0,2,2,3, ,1,0.0,0.0,0.0,7,8, ,65.2061309814453,4,15170-58-11-1,29.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15170,60,11,1,1,2,69,1.0, ,2,3, ,1,0.0,0.0,0.0,7,8, ,65.2061309814453,2,15170-60-11-1,69.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15170,130,11,1,1,1,44,4.0,0,5,3,7,1,0.0,0.0,0.0,7,8, ,65.2061309814453,3,15170-130-11-1,44.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
15170,131,11,1,1,1,44,4.0,0,2,3, ,1,0.0,0.0,0.0,7,8, ,65.2061309814453,1,15170-131-11-1,44.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15170,132,11,1,1,1,31,6.0,5,2,3, ,1,0.0,8.0,0.0,7,8, ,65.2061309814453,3,15170-132-11-1,31.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
15170,139,11,1,1,1,31,6.0,5,2,3, ,1,0.0,0.0,0.0,7,8, ,65.2061309814453,4,15170-139-11-1,31.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15171,10,11,1,1,1,53,3.0,0,2,3, ,1,0.0,0.0,0.0,7,8,1,56.599250793457,2,15171-10-11-1,53.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15171,11,11,1,1,1,62,4.0,5,2,3, ,1,0.0,0.0,0.0,7,8,1,56.599250793457,2,15171-11-11-1,62.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15171,12,11,1,1,1,92,1.0, ,2,3, ,1,0.0,0.0,0.0,7,8,1,56.599250793457,2,15171-12-11-1,92.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15171,31,11,1,1,1,52,8.0,3,4,3,7,1,0.0,0.0,0.0,7,8,1,56.599250793457,3,15171-31-11-1,52.0,1,3.0,7.0,4.0,1.0,0,0,1,1,1,0,1,1.0,1
15171,33,11,1,1,1,45,6.0,5,4,3,7,1,0.0,0.0,0.0,7,8,1,56.599250793457,1,15171-33-11-1,45.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15171,34,11,1,1,2,70,1.0, ,4,3,7,1,0.0,0.0,0.0,7,8,2,56.599250793457,1,15171-34-11-1,70.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15172,57,11,1,1,1,42,3.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,56.599250793457,8,15172-57-11-1,42.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15172,182,11,1,1,1,54,3.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,56.599250793457,2,15172-182-11-1,54.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15172,183,11,1,1,1,36,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,56.599250793457,5,15172-183-11-1,36.0,1,3.0,,2.0,1.0,0,0,1,1,1,0,1,1.0,1
15172,184,11,1,1,1,33,6.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,56.599250793457,5,15172-184-11-1,33.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15173,30,11,1,1,1,48,3.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,6,15173-30-11-1,48.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15173,32,11,1,1,2,70,1.0, , , , , ,0.0,0.0,0.0,7,7,1,65.2061309814453,1,15173-32-11-1,70.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
15173,122,11,1,1,1,25,5.0,4,4,3,7,1,0.0,0.0,0.0,7,7,1,65.2061309814453,4,15173-122-11-1,25.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15173,123,11,1,1,1,70,4.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,2,15173-123-11-1,70.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15173,127,11,1,1,1,55,8.0,3,2,3, ,1,0.0,0.0,0.0,7,7,1,65.2061309814453,4,15173-127-11-1,55.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15174,57,11,1,1,2,67,1.0, , , , , ,0.0,0.0,0.0,7,7,1,71.17578125,6,15174-57-11-1,67.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
15174,161,11,1,1,1,40,4.0,0,4,3,7,1,0.0,0.0,0.0,7,7,1,71.17578125,4,15174-161-11-1,40.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
15174,162,11,1,1,1,56,7.0,2,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,1,15174-162-11-1,56.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15174,163,11,1,1,2,39,3.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,3,15174-163-11-1,39.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15174,164,11,1,1,2,42,3.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,71.17578125,4,15174-164-11-1,42.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15175,81,11,1,1,1,69,4.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,3,15175-81-11-1,69.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15175,82,11,1,1,1,82,3.0,3,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,2,15175-82-11-1,82.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15175,83,11,1,1,1,38,4.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,6,15175-83-11-1,38.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15175,84,11,1,1,1,46,3.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,4,15175-84-11-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15175,86,11,1,1,1,46,4.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,8,15175-86-11-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15175,87,11,1,1,1,59,4.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,3,15175-87-11-1,59.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
15176,21,11,1,1,1,79,4.0,5, , , , ,0.0,0.0,0.0,7,7,1,65.3573379516602,3,15176-21-11-1,79.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
15176,22,11,1,1,1,76,4.0,5, , , , ,0.0,0.0,0.0,7,7,1,65.3573379516602,1,15176-22-11-1,76.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
15176,23,11,1,1,1,90,4.0,5,5,3,7,1,0.0,0.0,0.0,7,7,1,65.3573379516602,2,15176-23-11-1,90.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
15176,24,11,1,1,2,79,3.0,1,2,3, ,1,0.0,0.0,0.0,7,7,1,65.3573379516602,2,15176-24-11-1,79.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
